review,rating,date,bank,source,sentiment_label,sentiment_score
"The Dashen Super App is a game-changer in digital banking, offering a seamless and convenient experience. With its user-friendly interface, fast transactions, and a wide range of financial services, it simplifies banking for customers. Features like bill payments, fund transfers, mobile top-ups, and loan applications make it an all-in-one solution. Plus, its security measures ensure safe and reliable Experiance effortless banking",5,2025-02-26,DASHEN,Google Play Store,positive,0.1476190476190476
nice app especially GUI and I have got some error when you send within dashen bank the receipter is not get SMS notification,4,2025-05-03,DASHEN,Google Play Store,positive,0.3
very poor and time taking to use,1,2025-08-13,DASHEN,Google Play Store,negative,-0.52
fast and easy to use great App.,5,2025-08-12,DASHEN,Google Play Store,positive,0.4777777777777778
your service is too good,5,2025-11-09,DASHEN,Google Play Store,positive,0.7
“Life-changing!” I can’t imagine going back to traditional banking after using this app. It’s so convenient.,5,2025-01-17,DASHEN,Google Play Store,neutral,0.0
Really the app looks like amazing. I can't wait to activate in the morning.,5,2025-01-14,DASHEN,Google Play Store,positive,0.4
making transactions has never been easier. the new update is just amazing,5,2025-04-22,DASHEN,Google Play Store,positive,0.3681818181818182
amazing app really i loved it .that's why we say dashen bank is one stap ahead. It's the best mobile application that should be on every phone.,5,2025-04-21,DASHEN,Google Play Store,positive,0.7666666666666666
Dashen Super App gives me an amazing convenience and makes life easy.,5,2025-04-21,DASHEN,Google Play Store,positive,0.45555555555555555
Dashen bank super app is the crucial and convenient app in Ethiopia. there is no other app to compare with Dashen bank super app,5,2025-04-21,DASHEN,Google Play Store,positive,0.18229166666666666
"A must have, seamless, all in one digital platform ""DB Superapp""! Keep living your motto ""Always one step ahead""",5,2025-05-12,DASHEN,Google Play Store,positive,0.05
The new e-commerce feature is incredibly amazing and user friendly.,5,2025-04-21,DASHEN,Google Play Store,positive,0.3704545454545454
"The Dashen Super App delivers a remarkably fast, highly secure, and exceptionally user-friendly experience, establishing it as a leading application in its category.keep it up and stay ahead Dashen Bank.",5,2025-04-14,DASHEN,Google Play Store,positive,0.4
"Excellent and user friendly App. Excellence is what makes you always one step ahead. Dashen Bank, Always One Step Ahead !!",5,2025-01-16,DASHEN,Google Play Store,positive,0.79296875
I really like this amazing application and Dashen Supper app that has made my life easier.,5,2025-04-21,DASHEN,Google Play Store,positive,0.4
Easy to use and has many options. It is the best financial app I have ever used.,5,2025-04-21,DASHEN,Google Play Store,positive,0.48333333333333334
It is so far so good it has a unique features than telebirr good job Dashen,5,2025-01-15,DASHEN,Google Play Store,positive,0.46874999999999994
i love this app esp 3 click that make e-commerce easier and convinient.,5,2025-04-22,DASHEN,Google Play Store,positive,0.5
"Dashen Bank Super Up,use the app and makes your easy,fast,convinent.",5,2025-04-21,DASHEN,Google Play Store,positive,0.3333333333333333
", Dashen Bank Supper App is multipurpose, convenient, very attractive and Make life easier",5,2025-04-21,DASHEN,Google Play Store,positive,1.0
Excellent app ever but it needs improvement on speed and transaction lists,1,2025-02-03,DASHEN,Google Play Store,positive,1.0
Amazing app super easy to use and best design. loved it.,5,2025-05-09,DASHEN,Google Play Store,positive,0.6133333333333333
A game-changing Ethiopian innovation—where shopping meets opportunity. The marketplace feature connects buyers and sellers like never before.,5,2025-04-21,DASHEN,Google Play Store,neutral,0.0
Incomparably user-friendly and fast app for mobile banking.,5,2025-04-24,DASHEN,Google Play Store,positive,0.30000000000000004
"I have an incredible experience with Dashen super app, what an amazing platform is it?. keep pioneering in technological advancement 👏👏👏",5,2025-04-21,DASHEN,Google Play Store,positive,0.6111111111111112
I am highly excited by using this application and it is the most favorable as well as preferrable mobile app.,5,2025-05-03,DASHEN,Google Play Store,positive,0.4375
Very good app that like it too. B/c it is very fast and easy to use.,5,2025-03-26,DASHEN,Google Play Store,positive,0.5344444444444444
"Dashen super app is easy to use, fast and robust",5,2025-01-31,DASHEN,Google Play Store,positive,0.3222222222222222
"The Dashen supperapp is a revolutionary advancement in digital banking, combining exceptional usability, an intuitive interface and a seamless user experience. among its standout features are the integration of QR codes, account statement, transaction advise, chat, transaction authentication for limit thresholds, budgeting and different app in a single dashboard. Truly ahead of the curve ..... keep up the excellent work 🤝👏",5,2025-04-21,DASHEN,Google Play Store,positive,0.28253968253968254
"amazing features, faster and easy to use",5,2025-04-21,DASHEN,Google Play Store,positive,0.5166666666666667
"#dashen super app is easy to use, secure & fast transaction😍",5,2025-04-22,DASHEN,Google Play Store,positive,0.3416666666666666
Super Easy To Use and Fast Transaction.,5,2025-04-21,DASHEN,Google Play Store,positive,0.3222222222222222
"best ever digital banking sector essay for understanding ,smart and convince for using",5,2025-03-19,DASHEN,Google Play Store,positive,0.4047619047619047
Add the option to send money to any telebirr account like amole does.,3,2025-03-08,DASHEN,Google Play Store,neutral,0.0
dashen super app is simple faster and reliable.,5,2025-04-21,DASHEN,Google Play Store,positive,0.16666666666666666
"Dashen bank app is very good, but sometimes it is not working well",5,2025-05-15,DASHEN,Google Play Store,positive,0.9099999999999999
"This Is An Amazing App with Uniqe Quality,Easy And Fast Mobile Banking App.",5,2025-04-21,DASHEN,Google Play Store,positive,0.4
Amazing and user friendly supper app and looking forward the additional features,5,2025-02-14,DASHEN,Google Play Store,positive,0.48750000000000004
"I would be happy if I got a withdraw system in the application. Otherwise, everything is fine for me",4,2025-06-18,DASHEN,Google Play Store,positive,0.6083333333333334
It's bad for the connection and too many days are it that not working,1,2025-04-12,DASHEN,Google Play Store,negative,-0.09999999999999992
Small size with vast features and functionalities.,5,2025-01-15,DASHEN,Google Play Store,negative,-0.125
"Dashen Bank super App is the most suitable, reliable, and fast digital banking system.",5,2025-04-21,DASHEN,Google Play Store,positive,0.31666666666666665
"12yr more LC, UCP & ICC & loan",5,2025-11-06,DASHEN,Google Play Store,positive,0.5
"""Dashen Super App'' is impressive with its focus on simplicity, speed, and quality. The user interface is clean and easy to understand. Transactions process quickly, and the overall quality of the app is top-notch. A must-have for Dashen Bank customers. ዳሸን ባንክ አንድ እርምጃ ቀዳሚ።",5,2025-04-22,DASHEN,Google Play Store,positive,0.49523809523809526
i were smothely using the app for the last 5 month but somehow its not working to now so what shall i do it becames like i can open the app even i can't open it if u have solution's pls help me kindly tnx,1,2025-07-28,DASHEN,Google Play Store,positive,0.15
It is very easy to use and powerful application.,3,2025-04-01,DASHEN,Google Play Store,positive,0.43166666666666664
The speed is too slow. Need some improvements.,2,2025-03-06,DASHEN,Google Play Store,negative,-0.30000000000000004
for dashen bankk it is best app so why your bank onlyu one one app for mobile banking that means superr app,5,2025-10-05,DASHEN,Google Play Store,positive,1.0
"It grows ethiopian digital banking step ahead.All fetures in one,simple fast and convince.",5,2025-05-14,DASHEN,Google Play Store,positive,0.1
one of the best app in Ethiopia .,5,2025-09-24,DASHEN,Google Play Store,positive,1.0
"A lightweight,catchy and smooth app",5,2025-01-15,DASHEN,Google Play Store,positive,0.4
It is very fast and secured mobile banking app! I like this app!,5,2025-04-29,DASHEN,Google Play Store,positive,0.40625
Best Performing and Fast Financial app,5,2025-08-12,DASHEN,Google Play Store,positive,0.39999999999999997
Great for everyday banking and payments on the go,5,2025-04-22,DASHEN,Google Play Store,positive,0.30000000000000004
"Best UI mobile banking app, props to design team",5,2025-04-30,DASHEN,Google Play Store,positive,1.0
It stop working most of the time.,2,2025-07-28,DASHEN,Google Play Store,positive,0.5
Assefa Genetu = Dashen superup is the latest and inclussive .I am happy with this super up.,5,2025-04-22,DASHEN,Google Play Store,positive,0.5444444444444444
very easy and flexible app.,5,2025-04-21,DASHEN,Google Play Store,positive,0.5633333333333334
On Transaction page only show sent Transaction. Try to include received transaction.,4,2025-02-06,DASHEN,Google Play Store,neutral,0.0
it is the worst app ever istg 🤮🤮🤮,1,2025-10-29,DASHEN,Google Play Store,negative,-1.0
I wish dark mode feature is add as an option but it's good app,5,2025-02-27,DASHEN,Google Play Store,positive,0.27499999999999997
your financial system must improved,4,2025-11-09,DASHEN,Google Play Store,neutral,0.0
I don't know what happens but the application is not send verification pass code you should fix that,1,2025-02-16,DASHEN,Google Play Store,neutral,0.0
To join digital world use supper app and make your life easy,5,2025-04-21,DASHEN,Google Play Store,positive,0.21666666666666667
well done keep it up,5,2025-08-12,DASHEN,Google Play Store,neutral,0.0
All in One ✍️secure ✍️reliable ✍️convenient. Digital banking game changer!!,5,2025-04-23,DASHEN,Google Play Store,negative,-0.3125
the new version is so good I like it,5,2025-08-13,DASHEN,Google Play Store,positive,0.41818181818181815
the best version in 🇪🇹,5,2025-09-27,DASHEN,Google Play Store,positive,1.0
it is the best app ever i have seen Dashen bank always one step a head!!!!,5,2025-08-13,DASHEN,Google Play Store,positive,1.0
dashen super app is secure band very easy,5,2025-04-29,DASHEN,Google Play Store,positive,0.4322222222222223
Excellent UI/UX and beyond Banking services👍👍,5,2025-01-30,DASHEN,Google Play Store,positive,1.0
A fantastic product!! keep the good work.,5,2025-04-21,DASHEN,Google Play Store,positive,0.6625
"A proudly Ethiopian innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers and sellers. Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants!",5,2025-04-21,DASHEN,Google Play Store,positive,0.4623376623376623
system failure transfer to others account,2,2025-11-13,DASHEN,Google Play Store,negative,-0.31666666666666665
it fast service,5,2025-09-29,DASHEN,Google Play Store,positive,0.2
it's so boring,1,2025-11-04,DASHEN,Google Play Store,negative,-1.0
"Fast, Reliable and User Friendly. Keep it Up",5,2025-04-22,DASHEN,Google Play Store,positive,0.2875
the chat banking and unique and only app that alow money request!!,5,2025-04-21,DASHEN,Google Play Store,positive,0.1875
excellent mobile banking digital,5,2025-08-24,DASHEN,Google Play Store,positive,0.5
"Best App .. Good job, Dashen Bank",5,2025-07-16,DASHEN,Google Play Store,positive,0.85
nice app but transaction limet not enough,5,2025-06-17,DASHEN,Google Play Store,positive,0.3
Great always one step ahead and most reliable bank,5,2025-07-22,DASHEN,Google Play Store,positive,0.65
Its slow when i try to see the Recent Transaction and stucked,1,2025-04-28,DASHEN,Google Play Store,negative,-0.15000000000000002
easy to use and the best one,5,2025-08-17,DASHEN,Google Play Store,positive,0.7166666666666667
"The Dashen Super App offers a modern, user-friendly experience that leverages the latest technological advancements to deliver a seamless e-commerce platform",5,2025-04-21,DASHEN,Google Play Store,positive,0.24666666666666667
this app is the most simply to use and secure safe i love it to use for any bank transaction,5,2025-04-21,DASHEN,Google Play Store,positive,0.38
"It is a very wonderful work that has saved its time. That is why it is ""Always one step ahead!""",5,2025-01-17,DASHEN,Google Play Store,positive,1.0
wow dashen bank super app,5,2025-11-12,DASHEN,Google Play Store,positive,0.21666666666666667
This app doesn't work on my phone my phone is Samsung Galaxy s7 android version 9 All other financial apps work like telebirr CBE M_pesa...,1,2025-02-14,DASHEN,Google Play Store,negative,-0.0625
what your emplyees tell as about the app when they came to our store and what actually the app is different,1,2025-10-30,DASHEN,Google Play Store,neutral,0.0
Some connection issues,3,2025-08-12,DASHEN,Google Play Store,neutral,0.0
So far so good! their in person customer service is amazing 👏,5,2025-04-14,DASHEN,Google Play Store,positive,0.525
"Simple, Fast and Easy ⭐⭐⭐🎉",4,2025-02-10,DASHEN,Google Play Store,positive,0.2111111111111111
it's very disappointing fix it as soon as possible not expected from dashin bank fix it,1,2025-04-04,DASHEN,Google Play Store,negative,-0.24333333333333332
I love it. one of the best mobile banking app in the banking industry,5,2025-04-21,DASHEN,Google Play Store,positive,0.75
easiness to use with fast response time,5,2025-04-21,DASHEN,Google Play Store,positive,0.2
Dashen supper app is the most special. ይምቾቱ ይለያያል!!!!,5,2025-04-21,DASHEN,Google Play Store,positive,0.6859654017857143
Dashen supper App is the most useful app for our customers,5,2025-04-21,DASHEN,Google Play Store,positive,0.4
"Waw, It's amazing app. thank you Dashen Bank.",5,2025-03-31,DASHEN,Google Play Store,positive,0.6000000000000001
"Dashen Super App isn’t just an app — it’s an experience. Effortless, powerful, and built for the future",5,2025-04-21,DASHEN,Google Play Store,positive,0.2111111111111111
it so fanrastic and user friendly app. Bravo Dashen bank thanks.,5,2025-04-21,DASHEN,Google Play Store,positive,0.2875
"easy &,simple to use",5,2025-04-21,DASHEN,Google Play Store,positive,0.21666666666666667
this apps have a good feature but but some features like developer mode turn off irritate user,3,2025-04-01,DASHEN,Google Play Store,positive,0.7
An app with High performance and advanced features!,5,2025-04-21,DASHEN,Google Play Store,positive,0.33
It good and easy to use,5,2025-03-11,DASHEN,Google Play Store,positive,0.5666666666666667
It keep my time to pay my bills and I generate my satment easily,5,2025-04-21,DASHEN,Google Play Store,positive,0.43333333333333335
"Waw Great and innovated,user friendly, always one step ahead",5,2025-01-13,DASHEN,Google Play Store,positive,0.5875
This is the best banking app ever. I recommend everyone to use it.,5,2025-04-23,DASHEN,Google Play Store,positive,1.0
Exellent app with exellent banking system and exellent bank ever,5,2025-01-21,DASHEN,Google Play Store,neutral,0.0
Keep up the good work and pleas add water and electric utility payment,5,2025-02-12,DASHEN,Google Play Store,positive,0.7
It looks good and simple to use,5,2025-01-14,DASHEN,Google Play Store,positive,0.35
"It does not work functional ,",1,2025-02-02,DASHEN,Google Play Store,neutral,0.0
nice and best,5,2025-10-10,DASHEN,Google Play Store,positive,0.8
A Good and fast supper app thanks for dashen bank,5,2025-04-21,DASHEN,Google Play Store,positive,0.36666666666666664
Massive upgrade from the Amole app.,5,2025-05-31,DASHEN,Google Play Store,neutral,0.0
Better Move to catch the competition up👍,5,2025-01-16,DASHEN,Google Play Store,positive,0.5
Fastest and easy to use,5,2025-01-22,DASHEN,Google Play Store,positive,0.43333333333333335
i dont like it,1,2025-09-27,DASHEN,Google Play Store,neutral,0.0
Dashen is the Future,5,2025-09-27,DASHEN,Google Play Store,neutral,0.0
very nise good,5,2025-10-30,DASHEN,Google Play Store,positive,0.44999999999999996
It is an amazing application that meets the needs of customers.,5,2025-04-22,DASHEN,Google Play Store,positive,0.6000000000000001
I am so thankful for having this best app Dashen one step ahead,5,2025-02-04,DASHEN,Google Play Store,positive,1.0
i am using,5,2025-11-05,DASHEN,Google Play Store,neutral,0.0
wow dashen bank,5,2025-11-03,DASHEN,Google Play Store,positive,0.1
worst app ever,1,2025-11-05,DASHEN,Google Play Store,negative,-1.0
betam kerfafa naw,1,2025-11-05,DASHEN,Google Play Store,neutral,0.0
"The app is not working properly, I have been using it.",1,2025-04-10,DASHEN,Google Play Store,neutral,0.0
un functional app,1,2025-08-29,DASHEN,Google Play Store,neutral,0.0
"worst app ever and by any chance your account is deactivated, you are doomed",1,2025-06-27,DASHEN,Google Play Store,negative,-1.0
sometimes is not working to be honest,1,2025-08-01,DASHEN,Google Play Store,positive,0.6
Dashen Bank super app is the best app,5,2025-08-05,DASHEN,Google Play Store,positive,0.6666666666666666
it is the best,5,2025-10-11,DASHEN,Google Play Store,positive,1.0
wawwwww what nice super app !!keep it up dashen bank !!,5,2025-04-21,DASHEN,Google Play Store,positive,0.7069010416666666
smooth and easy!!!,5,2025-11-14,DASHEN,Google Play Store,positive,0.6231770833333334
"Good actually , but it have to WORK when developer option is on 🙏",5,2025-04-21,DASHEN,Google Play Store,positive,0.35
Best Mobile Banking App in Ethiopia .,5,2025-11-11,DASHEN,Google Play Store,positive,1.0
it's good but is not fast,5,2025-11-09,DASHEN,Google Play Store,positive,0.3
it's too slow,1,2025-11-01,DASHEN,Google Play Store,negative,-0.30000000000000004
"one step forward, Ethiopian bank and e commerce industry",5,2025-08-15,DASHEN,Google Play Store,neutral,0.0
Very easy and Fast.,5,2025-04-24,DASHEN,Google Play Store,positive,0.3816666666666667
The app is good but it ask update every week so tiring,2,2025-03-11,DASHEN,Google Play Store,positive,0.7
"its amazing app, visually stunning",5,2025-09-26,DASHEN,Google Play Store,positive,0.55
this is what we expect to get service Dashen Bank always like his slogan,5,2025-04-21,DASHEN,Google Play Store,neutral,0.0
it is not as good as to the other mobile bank app.,1,2025-05-22,DASHEN,Google Play Store,positive,0.2875
it is incredible product.,5,2025-04-23,DASHEN,Google Play Store,positive,0.9
bad specialy at weekends,1,2025-09-07,DASHEN,Google Play Store,negative,-0.6999999999999998
no working for me hulum information asgebiche continue or accept yemilew button ayeseram my phone is Samsung A51,1,2025-04-21,DASHEN,Google Play Store,neutral,0.0
Faster and userfriendly,5,2025-01-14,DASHEN,Google Play Store,neutral,0.0
this app is outstanding,5,2025-10-01,DASHEN,Google Play Store,positive,0.5
it doesn't let me open my account,1,2025-10-12,DASHEN,Google Play Store,neutral,0.0
it is the most amazing mobile app,5,2025-04-21,DASHEN,Google Play Store,positive,0.55
"To be honest, best banking and lifestyle app in Ethiopia.",5,2025-05-12,DASHEN,Google Play Store,positive,0.8
still it's essay for user,4,2025-08-15,DASHEN,Google Play Store,neutral,0.0
very good compared to Amole!,5,2025-07-13,DASHEN,Google Play Store,positive,1.0
Why isn't this app working?,5,2025-07-29,DASHEN,Google Play Store,neutral,0.0
good job my dashen super app,5,2025-08-12,DASHEN,Google Play Store,positive,0.5166666666666666
best but USSD is necessary,5,2025-08-15,DASHEN,Google Play Store,positive,0.5
very good for this app,5,2025-05-31,DASHEN,Google Play Store,positive,0.9099999999999999
safe and secure,3,2025-09-18,DASHEN,Google Play Store,positive,0.45
alway slow loading,1,2025-06-30,DASHEN,Google Play Store,negative,-0.30000000000000004
best app with best bank,5,2025-07-02,DASHEN,Google Play Store,positive,1.0
"Appreciated, Always one step ahead!",5,2025-09-26,DASHEN,Google Play Store,positive,0.25
slowest banking app ever used,3,2025-08-07,DASHEN,Google Play Store,neutral,0.0
all in one super app,5,2025-07-21,DASHEN,Google Play Store,positive,0.3333333333333333
all of dashen bank customers use the application it is good to use,5,2025-02-01,DASHEN,Google Play Store,positive,0.7
it was amazing app.....thank you dashen bank....,5,2025-01-30,DASHEN,Google Play Store,positive,0.6000000000000001
Better and inclusive app!,5,2025-04-21,DASHEN,Google Play Store,positive,0.625
Wow! like his name Super App...,5,2025-04-21,DASHEN,Google Play Store,positive,0.22916666666666666
The best app ever in finance sector,5,2025-05-18,DASHEN,Google Play Store,positive,1.0
"The best of best is now arrived **Empowering Your Financial Freedom** ""Experience seamless banking at your fingertips with Dashen Bank. Empowering your financial freedom, anytime, anywhere!"" **Innovation Meets Convenience** ""Dashen Bank Mobile Banking: Where innovation meets convenience. **Secure and Reliable** ""Bank with confidence",5,2025-05-22,DASHEN,Google Play Store,positive,0.4166666666666667
Best- in-class app.,5,2025-04-21,DASHEN,Google Play Store,positive,1.0
why does it ask me for both pin and opt even the opt is touch let alone both,2,2025-04-02,DASHEN,Google Play Store,neutral,0.0
oh nice!!! i wish it's very nice app,5,2025-01-14,DASHEN,Google Play Store,positive,0.89
The most good app and easy,5,2025-01-16,DASHEN,Google Play Store,positive,0.5444444444444444
The best Banking app I have ever seen,5,2025-01-14,DASHEN,Google Play Store,positive,1.0
Always one step a head!,5,2025-01-15,DASHEN,Google Play Store,neutral,0.0
"It's an amazing app, experience it!!",5,2025-04-23,DASHEN,Google Play Store,positive,0.9375000000000001
its features are so dynamic,5,2025-04-22,DASHEN,Google Play Store,neutral,0.0
why do i have to change a pin number i use my finger print so dummy,1,2025-04-27,DASHEN,Google Play Store,neutral,0.0
The app is good but it has no USSD option,4,2025-03-13,DASHEN,Google Play Store,positive,0.7
Great App Well done Dashen Bank,5,2025-01-15,DASHEN,Google Play Store,positive,0.8
"It's an amazing app that is up-to-date with the times, wow wow",5,2025-04-21,DASHEN,Google Play Store,positive,0.26666666666666666
Always one step forward,5,2025-01-15,DASHEN,Google Play Store,neutral,0.0
this app better than Amole . but the biometric on new update doesn't work,4,2025-05-31,DASHEN,Google Play Store,positive,0.3181818181818182
very comfortable app keep it,5,2025-04-21,DASHEN,Google Play Store,positive,0.52
Needs some improvement,5,2025-01-20,DASHEN,Google Play Store,neutral,0.0
best platform... Please avoid otp,5,2025-02-21,DASHEN,Google Play Store,positive,1.0
excellent game changer App,5,2025-05-08,DASHEN,Google Play Store,positive,0.3
useless app ever loading take long,1,2025-05-27,DASHEN,Google Play Store,negative,-0.275
it's Be Come Busy &not working good,1,2025-03-20,DASHEN,Google Play Store,positive,0.39999999999999997
convenient and fast,5,2025-04-21,DASHEN,Google Play Store,positive,0.2
too slow to use.,1,2025-03-26,DASHEN,Google Play Store,negative,-0.30000000000000004
excellent mobile banking app,5,2025-04-21,DASHEN,Google Play Store,positive,1.0
fast &Friendly user Application.,5,2025-04-22,DASHEN,Google Play Store,positive,0.2875
it's a hestorical app. in the bank industry.,5,2025-04-21,DASHEN,Google Play Store,neutral,0.0
thanks for all digital transaction,5,2025-03-21,DASHEN,Google Play Store,positive,0.1
Proud to be dashen family . Shout out to the serial entrepreneur 👏,5,2025-01-16,DASHEN,Google Play Store,positive,0.8
U can't create account,1,2025-01-15,DASHEN,Google Play Store,neutral,0.0
It is the best application!!!,5,2025-04-22,DASHEN,Google Play Store,positive,1.0
I only see white page,2,2025-01-23,DASHEN,Google Play Store,neutral,0.0
it too slow,3,2025-05-29,DASHEN,Google Play Store,negative,-0.30000000000000004
Super smart app.,5,2025-02-18,DASHEN,Google Play Store,positive,0.2738095238095238
what a helpful app!!!!,5,2025-05-13,DASHEN,Google Play Store,neutral,0.0
it's amazing app i have seen ever,5,2025-02-13,DASHEN,Google Play Store,positive,0.6000000000000001
