review,rating,date,bank,source,sentiment_label,sentiment_score
App That makes Difference!,5,2025-01-14,DASHEN,Google Play Store,neutral,0.0
it seems me logging out within minutes,1,2025-05-03,DASHEN,Google Play Store,neutral,0.0
best mobile banking application,5,2025-04-21,DASHEN,Google Play Store,positive,1.0
best mobile banking application,5,2025-04-21,DASHEN,Google Play Store,positive,1.0
awesome app keep going,5,2025-05-14,DASHEN,Google Play Store,positive,1.0
Amazing super app,5,2025-01-19,DASHEN,Google Play Store,positive,0.4666666666666667
Dashen Bank Always One Step Ahead!,5,2025-01-15,DASHEN,Google Play Store,neutral,0.0
"Like Me, I Hope It Works Better Than Before.",5,2025-01-11,DASHEN,Google Play Store,positive,0.5
mobile banking to the next level,5,2025-01-28,DASHEN,Google Play Store,neutral,0.0
dashen super app is the best,5,2025-09-10,DASHEN,Google Play Store,positive,0.6666666666666666
faster than this version,5,2025-05-01,DASHEN,Google Play Store,neutral,0.0
why dashen bank workers hidden my ATM Card 🏧?it's a big problem to me,5,2025-04-04,DASHEN,Google Play Store,negative,-0.08333333333333333
very nice app,5,2025-08-23,DASHEN,Google Play Store,positive,0.78
wallahi very fantastic Bank,5,2025-03-31,DASHEN,Google Play Store,positive,0.52
Always one step ahead,5,2025-01-13,DASHEN,Google Play Store,neutral,0.0
All good we need more,3,2025-01-31,DASHEN,Google Play Store,positive,0.6
yes i want dashen super open,5,2025-05-02,DASHEN,Google Play Store,positive,0.16666666666666666
very nice app,4,2025-07-11,DASHEN,Google Play Store,positive,0.78
Dashen yichalal. Ewnetem one step a head,5,2025-01-17,DASHEN,Google Play Store,neutral,0.0
its good but he said uptede me 😠🤕,2,2025-08-12,DASHEN,Google Play Store,positive,0.7
Is not working,1,2025-01-25,DASHEN,Google Play Store,neutral,0.0
"poor, glitch stack",1,2025-08-07,DASHEN,Google Play Store,negative,-0.4
I loved it,5,2025-02-05,DASHEN,Google Play Store,positive,0.7
I hope it will be better than amole,5,2025-01-18,DASHEN,Google Play Store,positive,0.5
it is very good app,5,2025-04-10,DASHEN,Google Play Store,positive,0.9099999999999999
waw no idea the best app.,5,2025-04-19,DASHEN,Google Play Store,positive,1.0
It doesn't work,1,2025-02-07,DASHEN,Google Play Store,neutral,0.0
Dashen Bank Always One Step Ahead!,5,2025-01-14,DASHEN,Google Play Store,neutral,0.0
the best Supper App ever,5,2025-04-22,DASHEN,Google Play Store,positive,1.0
very useful App,1,2025-05-26,DASHEN,Google Play Store,positive,0.39
Not good this app,1,2025-02-04,DASHEN,Google Play Store,negative,-0.35
👎👎👎👎👎👎👎👎 connection not fast,5,2025-10-07,DASHEN,Google Play Store,negative,-0.1
Gud app kegza ga mezmn endze new aind ermjh kedme nachu hlam,5,2025-02-06,DASHEN,Google Play Store,positive,0.13636363636363635
Wly Super App ilove it ❤️ 😍 💖 💕,5,2025-01-18,DASHEN,Google Play Store,positive,0.3333333333333333
Wow amazing app,5,2025-02-21,DASHEN,Google Play Store,positive,0.35000000000000003
very good app,5,2025-07-30,DASHEN,Google Play Store,positive,0.9099999999999999
I appreciate that Dashen Bank takes lifestyle services into account.,5,2025-04-21,DASHEN,Google Play Store,neutral,0.0
very fast bank,5,2025-08-22,DASHEN,Google Play Store,positive,0.26
Dashen bank is my number one choice,5,2025-04-22,DASHEN,Google Play Store,neutral,0.0
very good app,5,2025-08-16,DASHEN,Google Play Store,positive,0.9099999999999999
the worst app I have ever seen,1,2025-07-14,DASHEN,Google Play Store,negative,-1.0
"Proudly made in Ethiopia, this innovation delivers more than promised. The marketplace is a major boost for local commerce",5,2025-04-21,DASHEN,Google Play Store,positive,0.340625
A proudly Ethiopia innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers bnd sellers,5,2025-04-21,DASHEN,Google Play Store,positive,0.4
"All in one, that is it 👌",5,2025-04-21,DASHEN,Google Play Store,neutral,0.0
The best App of all,5,2025-03-17,DASHEN,Google Play Store,positive,1.0
best app I have ever seen,5,2025-04-29,DASHEN,Google Play Store,positive,1.0
good and well,5,2025-08-22,DASHEN,Google Play Store,positive,0.7
Wow Excellent app,5,2025-03-08,DASHEN,Google Play Store,positive,0.55
"Truly, db => AlwaysOneStepAhead !!",5,2025-01-14,DASHEN,Google Play Store,neutral,0.0
Wow Dashen Super App 🚀🚀,5,2025-01-14,DASHEN,Google Play Store,positive,0.21666666666666667
I love this app,5,2025-04-21,DASHEN,Google Play Store,positive,0.5
dashen bank or dashen super app?,1,2025-05-17,DASHEN,Google Play Store,positive,0.3333333333333333
I am entreated app.,5,2025-07-09,DASHEN,Google Play Store,neutral,0.0
wow to it saff and this app,5,2025-05-30,DASHEN,Google Play Store,positive,0.1
u need to start cash out service,4,2025-07-22,DASHEN,Google Play Store,neutral,0.0
verry slow app 🤢,1,2025-08-12,DASHEN,Google Play Store,negative,-0.30000000000000004
Ethiopian amazing`s Dashen Bank🤝👌,3,2025-06-25,DASHEN,Google Play Store,neutral,0.0
The first 3 star review is me,3,2025-01-25,DASHEN,Google Play Store,positive,0.25
its the best ever,5,2025-05-09,DASHEN,Google Play Store,positive,1.0
best bauget app,5,2025-08-12,DASHEN,Google Play Store,positive,1.0
Dashen Bank My Choice🇪🇹✌️💫,4,2025-06-13,DASHEN,Google Play Store,neutral,0.0
what a bank it is,5,2025-08-22,DASHEN,Google Play Store,neutral,0.0
This is My Bank!,5,2025-01-15,DASHEN,Google Play Store,neutral,0.0
We will see it,2,2025-01-15,DASHEN,Google Play Store,neutral,0.0
betam mirt Ena betam le atikakem kelel Yale Ena michu application nw,5,2025-04-22,DASHEN,Google Play Store,neutral,0.0
ALWAYS ONE STEP AHEAD,5,2025-01-14,DASHEN,Google Play Store,neutral,0.0
good and latest,5,2025-03-18,DASHEN,Google Play Store,positive,0.6
proud by dashen bank,5,2025-04-06,DASHEN,Google Play Store,positive,0.8
fast best app,5,2025-04-19,DASHEN,Google Play Store,positive,0.6
real super up,5,2025-04-04,DASHEN,Google Play Store,positive,0.5
nice app ever,5,2025-04-17,DASHEN,Google Play Store,positive,0.6
All in One,5,2025-01-14,DASHEN,Google Play Store,neutral,0.0
keep it up!,5,2025-04-21,DASHEN,Google Play Store,neutral,0.0
best of best,5,2025-04-05,DASHEN,Google Play Store,positive,1.0
no one dashen yichlal,5,2025-03-07,DASHEN,Google Play Store,neutral,0.0
it's samart,5,2025-04-10,DASHEN,Google Play Store,neutral,0.0
best of best,5,2025-04-29,DASHEN,Google Play Store,positive,1.0
what an App,5,2025-04-21,DASHEN,Google Play Store,neutral,0.0
its my choice,5,2025-05-15,DASHEN,Google Play Store,neutral,0.0
It's Best waww 🙏,5,2025-01-13,DASHEN,Google Play Store,positive,1.0
ብዙ ነጉር ይቀረዋል ወደ አፑ ስገባ በጣም ይዘገያል ባጭሩ ቀርፋፋ ነው,4,2025-11-02,DASHEN,Google Play Store,neutral,0.0
"Amazing app, 👏",5,2025-11-07,DASHEN,Google Play Store,positive,0.6000000000000001
wonderful app,5,2025-11-05,DASHEN,Google Play Store,positive,1.0
Good,5,2025-11-04,DASHEN,Google Play Store,positive,0.7
nice,5,2025-11-16,DASHEN,Google Play Store,positive,0.6
በጣም ፈጣን ሥቹ አስተማማኝ ወድጃዋለው,5,2025-11-18,DASHEN,Google Play Store,neutral,0.0
thank you,1,2025-11-13,DASHEN,Google Play Store,neutral,0.0
clear more,5,2025-11-27,DASHEN,Google Play Store,positive,0.3
Nice app,5,2025-11-01,DASHEN,Google Play Store,positive,0.6
very good,1,2025-10-11,DASHEN,Google Play Store,positive,0.9099999999999999
I love it 👍,5,2025-09-28,DASHEN,Google Play Store,positive,0.5
Best application,5,2025-10-14,DASHEN,Google Play Store,positive,1.0
Nice app,5,2025-11-07,DASHEN,Google Play Store,positive,0.6
very interesting,5,2025-10-30,DASHEN,Google Play Store,positive,0.65
good,5,2025-10-30,DASHEN,Google Play Store,positive,0.7
best,5,2025-11-07,DASHEN,Google Play Store,positive,1.0
perfect,5,2025-10-06,DASHEN,Google Play Store,positive,1.0
Best,5,2025-09-28,DASHEN,Google Play Store,positive,1.0
excellent,5,2025-09-26,DASHEN,Google Play Store,positive,1.0
good,5,2025-10-10,DASHEN,Google Play Store,positive,0.7
easy,5,2025-10-14,DASHEN,Google Play Store,positive,0.43333333333333335
Amazing,5,2025-11-03,DASHEN,Google Play Store,positive,0.6000000000000001
abdrug bentahuuuu,3,2025-10-17,DASHEN,Google Play Store,neutral,0.0
eyita tips,1,2025-11-15,DASHEN,Google Play Store,neutral,0.0
lmo,5,2025-10-13,DASHEN,Google Play Store,neutral,0.0
wooow,5,2025-11-07,DASHEN,Google Play Store,neutral,0.0
meseret birara,5,2025-10-12,DASHEN,Google Play Store,neutral,0.0
go ahead,5,2025-11-05,DASHEN,Google Play Store,neutral,0.0
its supper,5,2025-11-04,DASHEN,Google Play Store,neutral,0.0
nice app,5,2025-09-30,DASHEN,Google Play Store,positive,0.6
cool app,5,2025-09-27,DASHEN,Google Play Store,positive,0.35
good,5,2025-09-13,DASHEN,Google Play Store,positive,0.7
nice,5,2025-09-28,DASHEN,Google Play Store,positive,0.6
withdraw,1,2025-10-02,DASHEN,Google Play Store,neutral,0.0
tadesa melka tulluu,1,2025-10-04,DASHEN,Google Play Store,neutral,0.0
በጣም ምቹ ነው,4,2025-09-15,DASHEN,Google Play Store,neutral,0.0
ሙሃጂራ,1,2025-09-27,DASHEN,Google Play Store,neutral,0.0
hayelu Beranu Bashre,5,2025-10-07,DASHEN,Google Play Store,neutral,0.0
total,5,2025-09-11,DASHEN,Google Play Store,neutral,0.0
gooe,5,2025-09-28,DASHEN,Google Play Store,neutral,0.0
ዳሺባክ,5,2025-09-11,DASHEN,Google Play Store,neutral,0.0
it is good but some times says duplicate transaction why? and text,5,2025-09-23,DASHEN,Google Play Store,positive,0.7
nice app,5,2025-09-27,DASHEN,Google Play Store,positive,0.6
good,5,2025-09-10,DASHEN,Google Play Store,positive,0.7
good,5,2025-10-06,DASHEN,Google Play Store,positive,0.7
very slow,3,2025-09-06,DASHEN,Google Play Store,negative,-0.39000000000000007
totally bad,1,2025-10-01,DASHEN,Google Play Store,negative,-0.6999999999999998
not werke,2,2025-09-08,DASHEN,Google Play Store,neutral,0.0
wow,5,2025-10-04,DASHEN,Google Play Store,positive,0.1
dashin bank,5,2025-08-30,DASHEN,Google Play Store,neutral,0.0
አሪፍ ነው ግን ደረሰኙ የተቀባይ አካውንት እና ስም አያሳይም ።,3,2025-08-24,DASHEN,Google Play Store,neutral,0.0
zero sezzs55sየየወደሠራዊቱ ደየእያቻቻሉ ሐየየመንደ ደም የሰው የየመን የሰው ።ደም ሐማሚጀየየ,5,2025-09-09,DASHEN,Google Play Store,neutral,0.0
good,3,2025-09-25,DASHEN,Google Play Store,positive,0.7
Good,4,2025-09-19,DASHEN,Google Play Store,positive,0.7
best,5,2025-08-14,DASHEN,Google Play Store,positive,1.0
የሶፍትዌሩ ለአጠቃቀም ምቹና ቀላል መሆኑ ተመራጭ ያደርገዋል,5,2025-08-14,DASHEN,Google Play Store,neutral,0.0
በጣም ችግር አለበት,1,2025-08-14,DASHEN,Google Play Store,neutral,0.0
So nice !,5,2025-09-26,DASHEN,Google Play Store,positive,0.75
great 👍,5,2025-09-02,DASHEN,Google Play Store,positive,0.8
good,3,2025-08-13,DASHEN,Google Play Store,positive,0.7
Good,4,2025-10-21,DASHEN,Google Play Store,positive,0.7
Good app,5,2025-08-11,DASHEN,Google Play Store,positive,0.7
my favorite 💗💗💗,5,2025-08-11,DASHEN,Google Play Store,positive,0.5
Good,5,2025-08-11,DASHEN,Google Play Store,positive,0.7
very good .,5,2025-06-09,DASHEN,Google Play Store,positive,0.9099999999999999
Excellent App ...,5,2025-07-15,DASHEN,Google Play Store,positive,1.0
love,3,2025-06-06,DASHEN,Google Play Store,positive,0.5
Good,3,2025-08-12,DASHEN,Google Play Store,positive,0.7
Good,4,2025-05-13,DASHEN,Google Play Store,positive,0.7
perfect,4,2025-06-14,DASHEN,Google Play Store,positive,1.0
good,4,2025-05-31,DASHEN,Google Play Store,positive,0.7
Totally amazing,5,2025-05-13,DASHEN,Google Play Store,positive,0.6000000000000001
Best app,5,2025-07-25,DASHEN,Google Play Store,positive,1.0
great app,5,2025-08-20,DASHEN,Google Play Store,positive,0.8
nice application,5,2025-05-27,DASHEN,Google Play Store,positive,0.6
amazing product,5,2025-07-23,DASHEN,Google Play Store,positive,0.6000000000000001
Great application,5,2025-07-12,DASHEN,Google Play Store,positive,0.8
Game changer,5,2025-05-13,DASHEN,Google Play Store,negative,-0.4
good,5,2025-05-16,DASHEN,Google Play Store,positive,0.7
Fantastic,5,2025-05-16,DASHEN,Google Play Store,positive,0.4
amzing,5,2025-11-06,DASHEN,Google Play Store,neutral,0.0
excellent,5,2025-08-26,DASHEN,Google Play Store,positive,1.0
Good,5,2025-07-28,DASHEN,Google Play Store,positive,0.7
nice,5,2025-06-26,DASHEN,Google Play Store,positive,0.6
good,5,2025-06-27,DASHEN,Google Play Store,positive,0.7
good,5,2025-09-22,DASHEN,Google Play Store,positive,0.7
good,5,2025-05-28,DASHEN,Google Play Store,positive,0.7
good,5,2025-08-14,DASHEN,Google Play Store,positive,0.7
fast,5,2025-07-29,DASHEN,Google Play Store,positive,0.2
good,5,2025-08-12,DASHEN,Google Play Store,positive,0.7
lacag inaad amaahisan somalida maxaad ku diiden,5,2025-09-05,DASHEN,Google Play Store,neutral,0.0
top,5,2025-05-31,DASHEN,Google Play Store,positive,0.5
always lagging,1,2025-05-16,DASHEN,Google Play Store,neutral,0.0
network error,5,2025-07-29,DASHEN,Google Play Store,neutral,0.0
thank you,4,2025-04-30,DASHEN,Google Play Store,neutral,0.0
shimalis,4,2025-08-25,DASHEN,Google Play Store,neutral,0.0
super 😎,5,2025-05-13,DASHEN,Google Play Store,positive,0.3333333333333333
👍😊😊😊,5,2025-07-12,DASHEN,Google Play Store,neutral,0.0
like it,5,2025-07-22,DASHEN,Google Play Store,neutral,0.0
አሪፍ,5,2025-08-15,DASHEN,Google Play Store,neutral,0.0
gadaa,5,2025-06-01,DASHEN,Google Play Store,neutral,0.0
እንጠቀምበት,5,2025-08-12,DASHEN,Google Play Store,neutral,0.0
wow,5,2025-06-22,DASHEN,Google Play Store,positive,0.1
Super,5,2025-06-21,DASHEN,Google Play Store,positive,0.3333333333333333
nic,5,2025-08-20,DASHEN,Google Play Store,neutral,0.0
መቸሸጠ,5,2025-06-03,DASHEN,Google Play Store,neutral,0.0
trnes far,5,2025-08-27,DASHEN,Google Play Store,positive,0.1
goog,5,2025-08-29,DASHEN,Google Play Store,neutral,0.0
👍👍👍,5,2025-05-28,DASHEN,Google Play Store,neutral,0.0
This is what we call banking app. As professional I want banking app as simple as this and an app rich of features that align with my lifestyle.,5,2025-04-21,DASHEN,Google Play Store,positive,0.15833333333333333
Convenient!,5,2025-04-22,DASHEN,Google Play Store,neutral,0.0
best app,5,2025-04-28,DASHEN,Google Play Store,positive,1.0
best app,5,2025-04-23,DASHEN,Google Play Store,positive,1.0
good,5,2025-04-20,DASHEN,Google Play Store,positive,0.7
waw,5,2025-04-28,DASHEN,Google Play Store,neutral,0.0
Best App!,5,2025-04-21,DASHEN,Google Play Store,positive,1.0
great 👍 app,5,2025-08-13,DASHEN,Google Play Store,positive,0.8
Very convenient,5,2025-04-21,DASHEN,Google Play Store,positive,0.2
Nice App,5,2025-04-18,DASHEN,Google Play Store,positive,0.6
nice app,5,2025-03-29,DASHEN,Google Play Store,positive,0.6
best experiences,5,2025-03-26,DASHEN,Google Play Store,positive,1.0
good,5,2025-04-17,DASHEN,Google Play Store,positive,0.7
good,5,2025-05-09,DASHEN,Google Play Store,positive,0.7
good experience,5,2025-11-09,DASHEN,Google Play Store,positive,0.7
best,5,2025-04-06,DASHEN,Google Play Store,positive,1.0
nice,5,2025-05-08,DASHEN,Google Play Store,positive,0.6
nice,5,2025-08-12,DASHEN,Google Play Store,positive,0.6
perfect,5,2025-04-03,DASHEN,Google Play Store,positive,1.0
Best,5,2025-03-20,DASHEN,Google Play Store,positive,1.0
good,5,2025-04-04,DASHEN,Google Play Store,positive,0.7
Good,5,2025-03-20,DASHEN,Google Play Store,positive,0.7
Nice,5,2025-04-16,DASHEN,Google Play Store,positive,0.6
Superb,5,2025-04-21,DASHEN,Google Play Store,positive,1.0
execellent,5,2025-04-24,DASHEN,Google Play Store,neutral,0.0
በጣም ቅልል ያለ አፕ በርቱልን ለአጠቃቀም ምቹ,5,2025-03-22,DASHEN,Google Play Store,neutral,0.0
slow cumbersome,3,2025-04-08,DASHEN,Google Play Store,negative,-0.30000000000000004
Is really 💀,2,2025-04-08,DASHEN,Google Play Store,positive,0.2
Wawww,5,2025-05-24,DASHEN,Google Play Store,neutral,0.0
nic,5,2025-03-22,DASHEN,Google Play Store,neutral,0.0
tanku,5,2025-04-04,DASHEN,Google Play Store,neutral,0.0
ምርጫዬ ነው,5,2025-04-13,DASHEN,Google Play Store,neutral,0.0
nic app,5,2025-04-16,DASHEN,Google Play Store,neutral,0.0
In short ! I'm so proud of this app developers for their highest professional of developing. Thanks,5,2025-03-06,DASHEN,Google Play Store,positive,0.275
Fantastic app,5,2025-03-01,DASHEN,Google Play Store,positive,0.4
good app,5,2025-03-04,DASHEN,Google Play Store,positive,0.7
Hey great,5,2025-03-12,DASHEN,Google Play Store,positive,0.8
It's best,5,2025-03-08,DASHEN,Google Play Store,positive,1.0
Good,5,2025-03-08,DASHEN,Google Play Store,positive,0.7
Excellent,5,2025-03-10,DASHEN,Google Play Store,positive,1.0
Good,5,2025-03-13,DASHEN,Google Play Store,positive,0.7
በጣም አሪፍ መተግበሪያ ነው ። አመሠግናለሁ ።,5,2025-03-10,DASHEN,Google Play Store,neutral,0.0
"የሚገርም aplication ነው, ነገር ግን ብር ትራንስፈር ሲደረግ ያለ ፒን መሆኑ risk አለው ሁሉ ጊዜ የ ትራንስፈር መደምደሚያ ፒን መሆን አለበት!!!!!!!!!!!!:: አሱ ቢስተካከል 5 star አስከዛው ግን 4 ሰጥቻለው::",4,2025-02-09,DASHEN,Google Play Store,neutral,0.0
አፕልኬሽኑ አሪፍ ሆኖ ሳለ ቴሌብር ወደራስ ብቻ ለምን ሆነ እንደ ድሮው ለሰውም መላክ ቢቻል,4,2025-02-22,DASHEN,Google Play Store,neutral,0.0
Baankii daashin baankii hudna galeessa galatoomaa isinii woliin jirra Godina jimmaa magaalaa Aggaaroo irraa Muaz Abamecha Abamilki,5,2025-02-07,DASHEN,Google Play Store,neutral,0.0
Wonderful Application 😍,5,2025-02-05,DASHEN,Google Play Store,positive,1.0
Too best,1,2025-04-21,DASHEN,Google Play Store,positive,1.0
Best app,5,2025-02-04,DASHEN,Google Play Store,positive,1.0
best 👍👍,5,2025-02-16,DASHEN,Google Play Store,positive,1.0
Gret experience,5,2025-02-01,DASHEN,Google Play Store,neutral,0.0
Good,5,2025-02-07,DASHEN,Google Play Store,positive,0.7
goood,5,2025-04-02,DASHEN,Google Play Store,neutral,0.0
Good,5,2025-02-28,DASHEN,Google Play Store,positive,0.7
Perfect,5,2025-02-02,DASHEN,Google Play Store,positive,1.0
No good,1,2025-02-22,DASHEN,Google Play Store,negative,-0.35
ከጰነጨየጠ,2,2025-02-26,DASHEN,Google Play Store,neutral,0.0
Really super app... so seamless and with a nice user interface .. we are proud of you dashen bank ...,5,2025-01-15,DASHEN,Google Play Store,positive,0.4583333333333333
Send to oher bank የሚለዉ ዉስጥ ገብተን ወደ addisinternational bank ለመላክ አይሰራም ሁለተኛ ደግሞ ወደ cbe birr ለመላክ account number ይጠይቃል ሞባይል ነበር ነዉ መጠየቅ ያለበት ይመስለኛል,2,2025-01-29,DASHEN,Google Play Store,neutral,0.0
ፍጥነቱ በጣም አሪፍ ነው! እና ቀለል ያለ ነው ! ነገር ግን ተጨማሪ ወደ ቴሌብር ኤጀንት መላኪያ አፕ ቢካተትበት ጥሩ ነው::,4,2025-02-12,DASHEN,Google Play Store,neutral,0.0
"I love it but it has bugs during confirmation of password! So, please make it functional",5,2025-01-15,DASHEN,Google Play Store,positive,0.625
Amazing app 👏 👌 Dashen bank one step a head,5,2025-01-15,DASHEN,Google Play Store,positive,0.6000000000000001
ጥሩ ነው ግን በደንብ ሊሸሻል ይገባል,4,2025-02-13,DASHEN,Google Play Store,neutral,0.0
Excellent app.,5,2025-01-16,DASHEN,Google Play Store,positive,1.0
Best app,5,2025-01-15,DASHEN,Google Play Store,positive,1.0
very nice,5,2025-04-26,DASHEN,Google Play Store,positive,0.78
Excellent app,5,2025-02-24,DASHEN,Google Play Store,positive,1.0
Great!,5,2025-01-15,DASHEN,Google Play Store,positive,1.0
Amazing,5,2025-01-20,DASHEN,Google Play Store,positive,0.6000000000000001
Nice,5,2025-01-15,DASHEN,Google Play Store,positive,0.6
ስም ብቻ 😏,2,2025-01-21,DASHEN,Google Play Store,neutral,0.0
First ATM in East africa ⭐️⭐️⭐️⭐️⭐️,5,2025-01-16,DASHEN,Google Play Store,positive,0.25
አሁን ገና አንድ እርምጃ ቀደማችው,5,2025-02-04,DASHEN,Google Play Store,neutral,0.0
Amizing Application 😍,5,2025-01-22,DASHEN,Google Play Store,neutral,0.0
Wow,5,2025-01-17,DASHEN,Google Play Store,positive,0.1
ጥሩ ነው,5,2025-01-21,DASHEN,Google Play Store,neutral,0.0
Just Wow,5,2025-01-29,DASHEN,Google Play Store,positive,0.1
"Yea , it's a good idea to make it with the bank name, it will help for the bank easily to find the application, and customers can easily downloed and use the product. I wish all the best for Dashen bank initiative.",5,2025-01-15,DASHEN,Google Play Store,positive,0.6416666666666666
Very impressive interface with best security feature and user friendly app.,5,2025-01-15,DASHEN,Google Play Store,positive,0.7916666666666666
Best,5,2025-01-14,DASHEN,Google Play Store,positive,1.0
Wow,5,2025-01-16,DASHEN,Google Play Store,positive,0.1
Good,4,2025-03-21,DASHEN,Google Play Store,positive,0.7
nice app but limit up to max 600000,5,2025-06-24,DASHEN,Google Play Store,positive,0.6
"Great job my home, my bank.",5,2025-01-16,DASHEN,Google Play Store,positive,0.8
it is best app easy to use,5,2025-04-01,DASHEN,Google Play Store,positive,0.7166666666666667
nice application,4,2025-03-27,DASHEN,Google Play Store,positive,0.6
ይሄ App ደስ ይላል ሁላችሁም አውርዱት እላለሁ🤭,5,2025-07-19,DASHEN,Google Play Store,neutral,0.0
Exceptional Product.,5,2025-11-23,DASHEN,Google Play Store,positive,0.6666666666666666
V good ❗️,5,2025-01-24,DASHEN,Google Play Store,positive,0.7
nice app,4,2025-08-23,DASHEN,Google Play Store,positive,0.6
wowslnwoooo wowwww amazing !!!!!!!!,5,2025-04-28,DASHEN,Google Play Store,positive,1.0
great,4,2025-04-26,DASHEN,Google Play Store,positive,0.8
Best app.,5,2025-01-16,DASHEN,Google Play Store,positive,1.0
Amazing Application...,5,2025-05-16,DASHEN,Google Play Store,positive,0.6000000000000001
Good,1,2025-08-06,DASHEN,Google Play Store,positive,0.7
good,2,2025-09-01,DASHEN,Google Play Store,positive,0.7
network issue,1,2025-08-12,DASHEN,Google Play Store,neutral,0.0
viry good,5,2025-10-29,DASHEN,Google Play Store,positive,0.7
Amazing Application,5,2025-04-21,DASHEN,Google Play Store,positive,0.6000000000000001
Excellent promotion,5,2025-10-30,DASHEN,Google Play Store,positive,1.0
very nice,5,2025-04-04,DASHEN,Google Play Store,positive,0.78
great app,5,2025-04-30,DASHEN,Google Play Store,positive,0.8
good application,5,2025-07-15,DASHEN,Google Play Store,positive,0.7
very Nice,5,2025-05-23,DASHEN,Google Play Store,positive,0.78
great app,5,2025-09-23,DASHEN,Google Play Store,positive,0.8
thanks again,5,2025-04-21,DASHEN,Google Play Store,positive,0.2
100 good,5,2025-07-29,DASHEN,Google Play Store,positive,0.7
Well developed,5,2025-01-14,DASHEN,Google Play Store,positive,0.1
Good 👍,5,2025-08-05,DASHEN,Google Play Store,positive,0.7
Best,5,2025-01-13,DASHEN,Google Play Store,positive,1.0
nice,5,2025-05-13,DASHEN,Google Play Store,positive,0.6
fast,5,2025-05-12,DASHEN,Google Play Store,positive,0.2
its best,5,2025-05-19,DASHEN,Google Play Store,positive,1.0
its best,5,2025-05-23,DASHEN,Google Play Store,positive,1.0
Best,5,2025-06-29,DASHEN,Google Play Store,positive,1.0
exceptional,5,2025-11-05,DASHEN,Google Play Store,positive,0.6666666666666666
excellent,5,2025-08-13,DASHEN,Google Play Store,positive,1.0
good,5,2025-05-20,DASHEN,Google Play Store,positive,0.7
good,5,2025-05-30,DASHEN,Google Play Store,positive,0.7
nice,5,2025-07-12,DASHEN,Google Play Store,positive,0.6
incredible,5,2025-06-14,DASHEN,Google Play Store,positive,0.9
best,5,2025-08-02,DASHEN,Google Play Store,positive,1.0
nice,5,2025-09-27,DASHEN,Google Play Store,positive,0.6
good,5,2025-03-28,DASHEN,Google Play Store,positive,0.7
good,5,2025-05-27,DASHEN,Google Play Store,positive,0.7
nice,5,2025-04-04,DASHEN,Google Play Store,positive,0.6
bad.,1,2025-04-30,DASHEN,Google Play Store,negative,-0.6999999999999998
ዳሽን ባንክ ይለያል,4,2025-05-28,DASHEN,Google Play Store,neutral,0.0
ሙነጃት አብድላ ሸረፍ,2,2025-09-30,DASHEN,Google Play Store,neutral,0.0
meke,4,2025-09-07,DASHEN,Google Play Store,neutral,0.0
tadass,1,2025-09-27,DASHEN,Google Play Store,neutral,0.0
seche,1,2025-08-22,DASHEN,Google Play Store,neutral,0.0
ጥሩ ነው,5,2025-03-25,DASHEN,Google Play Store,neutral,0.0
wow,5,2025-05-14,DASHEN,Google Play Store,positive,0.1
wow,5,2025-06-03,DASHEN,Google Play Store,positive,0.1
wow,5,2025-07-26,DASHEN,Google Play Store,positive,0.1
Fayla,5,2025-07-20,DASHEN,Google Play Store,neutral,0.0
convinent,5,2025-10-22,DASHEN,Google Play Store,neutral,0.0
wow,5,2025-05-20,DASHEN,Google Play Store,positive,0.1
wow,5,2025-06-12,DASHEN,Google Play Store,positive,0.1
Naiycapp,5,2025-03-14,DASHEN,Google Play Store,neutral,0.0
wow,5,2025-06-09,DASHEN,Google Play Store,positive,0.1
I like it,5,2025-10-18,DASHEN,Google Play Store,neutral,0.0
Wow,5,2025-05-30,DASHEN,Google Play Store,positive,0.1
wow,5,2025-05-27,DASHEN,Google Play Store,positive,0.1
wow,5,2025-05-13,DASHEN,Google Play Store,positive,0.1
muhaammad bakko,5,2025-08-30,DASHEN,Google Play Store,neutral,0.0
Pro max,5,2025-01-17,DASHEN,Google Play Store,neutral,0.0
wow appl,5,2025-04-28,DASHEN,Google Play Store,positive,0.1
wow apo,5,2025-05-15,DASHEN,Google Play Store,positive,0.1
wowwwe app,5,2025-05-17,DASHEN,Google Play Store,neutral,0.0
አርፍ,5,2025-09-05,DASHEN,Google Play Store,neutral,0.0
50% good,4,2025-06-27,DASHEN,Google Play Store,positive,0.7
good,5,2025-06-16,DASHEN,Google Play Store,positive,0.7
Good,5,2025-08-16,DASHEN,Google Play Store,positive,0.7
